#times 	                 Deltas 	         FWHM 	         Z 	         g 	                 trace 
2456739.5355058718 	 -0.3921879936 	  	 3.0934266005 	 1.1250000000 	 -200.7800000000 	 413.7674807040
2456739.5362234600 	 -0.3996953044 	  	 3.2090052117 	 1.1230000000 	 -200.2750000000 	 413.7172362164
2456739.5369294747 	 -0.4077196392 	  	 3.0469134575 	 1.1220000000 	 -199.7650000000 	 413.8663453004
2456739.5376470629 	 -0.4166345796 	  	 2.9944743095 	 1.1200000000 	 -199.2550000000 	 413.7634439631
2456739.5383646511 	 -0.4269530031 	  	 2.8718333494 	 1.1190000000 	 -198.7350000000 	 413.7820890457
2456739.5390822394 	 -0.4391540988 	  	 2.9472060444 	 1.1170000000 	 -198.2150000000 	 413.7176182542
2456739.5398114021 	 -0.4535212271 	  	 2.9281077556 	 1.1160000000 	 -197.6850000000 	 413.7992554225
2456739.5405289903 	 -0.4700743444 	  	 2.8801864453 	 1.1140000000 	 -197.1600000000 	 413.7235658056
2456739.5412350046 	 -0.4886213597 	  	 2.8886389603 	 1.1130000000 	 -196.6300000000 	 413.7936711213
2456739.5419525928 	 -0.5088872049 	  	 2.8763457607 	 1.1110000000 	 -196.1050000000 	 413.7219981109
2456739.5426701810 	 -0.5306287755 	  	 2.8884102223 	 1.1100000000 	 -195.5700000000 	 413.7098888475
2456739.5433877697 	 -0.5536661192 	  	 2.8430902463 	 1.1080000000 	 -195.0400000000 	 413.7767374008
2456739.5440937839 	 -0.5778184224 	  	 2.8759059161 	 1.1070000000 	 -194.5000000000 	 413.6288134020
2456739.5448113722 	 -0.6028059180 	  	 2.9059586360 	 1.1060000000 	 -193.9600000000 	 413.6462994874
2456739.5455289604 	 -0.6282154257 	  	 2.9412858708 	 1.1040000000 	 -193.4150000000 	 413.5241370767
2456739.5462349746 	 -0.6535785680 	  	 2.8444694646 	 1.1030000000 	 -192.8700000000 	 413.7042680622
2456739.5469525633 	 -0.6785282539 	  	 3.0008544205 	 1.1020000000 	 -192.3250000000 	 413.5654829955
2456739.5476701516 	 -0.7029255350 	  	 2.8851899714 	 1.1000000000 	 -191.7700000000 	 413.4879553754
2456739.5483877398 	 -0.7268471684 	  	 2.8107491840 	 1.0990000000 	 -191.2100000000 	 413.4707837836
2456739.5491053280 	 -0.7504227210 	  	 2.9065437797 	 1.0980000000 	 -190.6450000000 	 413.4040929325
2456739.5498113423 	 -0.7736135570 	  	 2.8422888647 	 1.0960000000 	 -190.0900000000 	 413.4061995733
2456739.5505289305 	 -0.7960883456 	  	 2.9212479934 	 1.0950000000 	 -189.5200000000 	 413.4678241479
2456739.5512465187 	 -0.8172807341 	  	 2.8634062068 	 1.0940000000 	 -188.9550000000 	 413.5464703519
2456739.5519525334 	 -0.8366046971 	  	 2.8116339585 	 1.0930000000 	 -188.3800000000 	 413.4014746650
2456739.5526701217 	 -0.8536751388 	  	 2.7492186310 	 1.0920000000 	 -187.8050000000 	 413.4718315354
2456739.5533877099 	 -0.8684075264 	  	 3.1362760097 	 1.0900000000 	 -187.2250000000 	 413.4018873978
2456739.5541052981 	 -0.8809663211 	  	 3.0223951452 	 1.0890000000 	 -186.6450000000 	 413.5155123519
2456739.5548344604 	 -0.8916457853 	  	 3.0144549903 	 1.0880000000 	 -186.0600000000 	 413.4517030999
2456739.5555404746 	 -0.9007818341 	  	 2.9321994823 	 1.0870000000 	 -185.4650000000 	 413.4520310872
2456739.5562580628 	 -0.9087346043 	  	 3.1975819470 	 1.0860000000 	 -184.8800000000 	 413.4628990557
2456739.5569756511 	 -0.9158779388 	  	 3.1616197711 	 1.0850000000 	 -184.2900000000 	 413.4585552931
2456739.5576816653 	 -0.9225565837 	  	 2.8893002308 	 1.0840000000 	 -183.6850000000 	 413.4663626507
2456739.5583992535 	 -0.9290033638 	  	 2.8162203218 	 1.0820000000 	 -183.0800000000 	 413.4560089813
2456739.5591168418 	 -0.9352745632 	  	 2.8878700456 	 1.0810000000 	 -182.4700000000 	 413.4433361954
2456739.5598344300 	 -0.9412679685 	  	 2.8616111985 	 1.0800000000 	 -181.8600000000 	 413.4363945899
2456739.5605404442 	 -0.9468332017 	  	 2.7739968237 	 1.0790000000 	 -181.2500000000 	 413.3754521477
2456739.5612580325 	 -0.9519085760 	  	 2.8494822193 	 1.0780000000 	 -180.6350000000 	 413.4683020654
2456739.5619756207 	 -0.9565913777 	  	 2.9238900245 	 1.0770000000 	 -180.0150000000 	 413.3794906811
2456739.5626932089 	 -0.9610984492 	  	 3.0260919429 	 1.0760000000 	 -179.3900000000 	 413.4955396271
2456739.5633992231 	 -0.9656354811 	  	 2.9004190898 	 1.0750000000 	 -178.7650000000 	 413.4020039561
2456739.5641168114 	 -0.9702638035 	  	 2.9092225001 	 1.0740000000 	 -178.1300000000 	 413.5068365553
2456739.5648343996 	 -0.9748505048 	  	 2.9360407775 	 1.0740000000 	 -177.5000000000 	 413.3683545048
2456739.5655519878 	 -0.9791275708 	  	 2.8066269019 	 1.0730000000 	 -176.8550000000 	 413.4600239285
2456739.5662580021 	 -0.9828253725 	  	 2.8019039613 	 1.0720000000 	 -176.2200000000 	 413.3900082938
2456739.5669755903 	 -0.9857970239 	  	 2.7831934226 	 1.0710000000 	 -175.5700000000 	 413.4750817613
2456739.5676931785 	 -0.9880704833 	  	 2.8621877051 	 1.0700000000 	 -174.9150000000 	 413.4360058773
2456739.5684107668 	 -0.9898096935 	  	 2.8348004395 	 1.0690000000 	 -174.2550000000 	 413.3827474176
2456739.5691283550 	 -0.9912157316 	  	 2.8230630779 	 1.0680000000 	 -173.5900000000 	 413.4141756339
2456739.5698459432 	 -0.9924214047 	  	 2.8812388765 	 1.0670000000 	 -172.9250000000 	 413.4355465526
2456739.5705635315 	 -0.9934265158 	  	 2.8048670598 	 1.0670000000 	 -172.2600000000 	 413.5595635249
2456739.5712811197 	 -0.9941041301 	  	 2.9332183253 	 1.0660000000 	 -171.5900000000 	 413.5395454984
2456739.5719871339 	 -0.9942689957 	  	 3.1367692968 	 1.0650000000 	 -170.9200000000 	 413.4417916047
2456739.5727047222 	 -0.9937856347 	  	 3.0534463820 	 1.0640000000 	 -170.2500000000 	 413.3785787120
2456739.5734223104 	 -0.9926670177 	  	 3.1078527512 	 1.0640000000 	 -169.5600000000 	 413.3806643834
2456739.5741398986 	 -0.9911281886 	  	 3.0118430726 	 1.0630000000 	 -168.8700000000 	 413.4231451581
2456739.5748459124 	 -0.9895760888 	  	 2.9187961798 	 1.0620000000 	 -168.1800000000 	 413.3950487354
2456739.5755635006 	 -0.9885370120 	  	 3.2858904850 	 1.0610000000 	 -167.4900000000 	 413.4724556212
2456739.5762810889 	 -0.9885468028 	  	 3.0964492131 	 1.0610000000 	 -166.7950000000 	 413.4180013148
2456739.5769871031 	 -0.9900261962 	  	 3.0572177865 	 1.0600000000 	 -166.0900000000 	 413.3102883056
2456739.5777046913 	 -0.9931703779 	  	 3.6837680884 	 1.0590000000 	 -165.3750000000 	 413.3075682133
2456739.5784222796 	 -0.9978824646 	  	 3.1205959001 	 1.0590000000 	 -164.6750000000 	 413.4787537842
2456739.5791282938 	 -1.0037813968 	  	 3.0869253779 	 1.0580000000 	 -163.9600000000 	 413.4139606702
2456739.5798458816 	 -1.0103008490 	  	 3.0550339450 	 1.0570000000 	 -163.2400000000 	 413.4101386822
2456739.5805634698 	 -1.0168525549 	  	 3.0575548663 	 1.0570000000 	 -162.5300000000 	 413.3012063674
2456739.5812810580 	 -1.0229916142 	  	 2.9893094047 	 1.0560000000 	 -161.8000000000 	 413.3648083966
2456739.5819986463 	 -1.0285108148 	  	 3.2027187347 	 1.0560000000 	 -161.0650000000 	 413.3793438069
2456739.5827162345 	 -1.0334317429 	  	 3.3589379926 	 1.0550000000 	 -160.3300000000 	 413.2253070496
2456739.5834338223 	 -1.0379208923 	  	 3.0246834064 	 1.0550000000 	 -159.5850000000 	 413.3157213708
2456739.5841514105 	 -1.0421914772 	  	 3.0865396345 	 1.0540000000 	 -158.8450000000 	 413.2850601343
2456739.5848689987 	 -1.0464507578 	  	 3.1592158419 	 1.0530000000 	 -158.0950000000 	 413.3494048316
2456739.5855750130 	 -1.0508922952 	  	 3.1309960613 	 1.0530000000 	 -157.3450000000 	 413.3106635103
2456739.5862926012 	 -1.0557212305 	  	 3.0027660080 	 1.0520000000 	 -156.5950000000 	 413.3135694342
2456739.5870101890 	 -1.0611768641 	  	 2.9295446301 	 1.0520000000 	 -155.8450000000 	 413.2898652389
2456739.5877277772 	 -1.0675389863 	  	 3.0295672075 	 1.0520000000 	 -155.1000000000 	 413.2606440218
2456739.5884337914 	 -1.0751054677 	  	 3.0046049575 	 1.0510000000 	 -154.3350000000 	 413.3635720264
2456739.5891513797 	 -1.0841334050 	  	 3.1188580569 	 1.0510000000 	 -153.5700000000 	 413.2716152936
2456739.5898689674 	 -1.0947435474 	  	 3.1759954764 	 1.0500000000 	 -152.7950000000 	 413.2602706962
2456739.5905865557 	 -1.1068137573 	  	 3.1599538105 	 1.0500000000 	 -152.0350000000 	 413.2693381497
2456739.5912925699 	 -1.1199172034 	  	 3.5296590066 	 1.0490000000 	 -151.2600000000 	 413.3101294713
2456739.5920101576 	 -1.1333740805 	  	 3.2909143531 	 1.0490000000 	 -150.4900000000 	 413.4002197505
2456739.5927277459 	 -1.1464201402 	  	 3.2971163563 	 1.0490000000 	 -149.7050000000 	 413.3113042729
2456739.5934453341 	 -1.1584361667 	  	 3.3997084876 	 1.0480000000 	 -148.9250000000 	 413.2347360856
2456739.5941513479 	 -1.1691399621 	  	 3.3306558026 	 1.0480000000 	 -148.1450000000 	 413.3383642393
2456739.5948689361 	 -1.1786584892 	  	 3.2779411060 	 1.0480000000 	 -147.3600000000 	 413.2244041330
2456739.5955865243 	 -1.1874555193 	  	 3.1948003473 	 1.0470000000 	 -146.5800000000 	 413.3340911788
2456739.5963041121 	 -1.1961555041 	  	 3.1778223828 	 1.0470000000 	 -145.8000000000 	 413.3019577619
2456739.5970217003 	 -1.2053250166 	  	 3.2183550226 	 1.0470000000 	 -145.0050000000 	 413.2622318738
2456739.5977392886 	 -1.2152788111 	  	 3.0411562001 	 1.0460000000 	 -144.2100000000 	 413.3224034399
2456739.5984568764 	 -1.2259747234 	  	 3.0515402115 	 1.0460000000 	 -143.4100000000 	 413.2911547596
2456739.5991744646 	 -1.2370345246 	  	 3.1428956992 	 1.0460000000 	 -142.6100000000 	 413.2781461575
2456739.5998920528 	 -1.2478942115 	  	 3.1152859908 	 1.0460000000 	 -141.8100000000 	 413.2221543701
2456739.6005980666 	 -1.2580201165 	  	 3.0775597638 	 1.0460000000 	 -141.0150000000 	 413.2065707031
2456739.6013156548 	 -1.2670931220 	  	 3.1056450519 	 1.0450000000 	 -140.2250000000 	 413.2235414383
2456739.6020332426 	 -1.2750851264 	  	 3.0896879211 	 1.0450000000 	 -139.4250000000 	 413.1211278215
2456739.6027508308 	 -1.2822068246 	  	 3.1006029516 	 1.0450000000 	 -138.6300000000 	 413.1759597075
2456739.6034568450 	 -1.2887797760 	  	 3.0224075459 	 1.0450000000 	 -137.8300000000 	 413.1506508600
2456739.6041744328 	 -1.2950898835 	  	 3.1467345763 	 1.0450000000 	 -137.0300000000 	 413.1920570774
2456739.6048920210 	 -1.3012857556 	  	 3.0580957279 	 1.0440000000 	 -136.2350000000 	 413.1635535298
2456739.6055980348 	 -1.3073467772 	  	 3.0117776171 	 1.0440000000 	 -135.4350000000 	 413.1766669801
2456739.6063156230 	 -1.3131211303 	  	 3.0298367665 	 1.0440000000 	 -134.6600000000 	 413.0809829421
2456739.6070332108 	 -1.3184113330 	  	 2.9366819233 	 1.0440000000 	 -133.8500000000 	 413.1440895313
2456739.6077392250 	 -1.3230695070 	  	 2.9387911947 	 1.0440000000 	 -133.0550000000 	 413.1266684354
2456739.6084568128 	 -1.3270593959 	  	 2.9397388521 	 1.0440000000 	 -132.2600000000 	 413.0897967203
2456739.6091744010 	 -1.3304701599 	  	 2.8488308993 	 1.0440000000 	 -131.4750000000 	 413.0831859508
2456739.6098919888 	 -1.3334793438 	  	 2.9447866224 	 1.0440000000 	 -130.6900000000 	 413.0411164517
2456739.6105980030 	 -1.3363041140 	  	 2.9834116075 	 1.0440000000 	 -129.8950000000 	 413.0893587368
2456739.6113155908 	 -1.3391572461 	  	 3.0192451238 	 1.0440000000 	 -129.1050000000 	 413.1021127107
2456739.6120331790 	 -1.3422104400 	  	 2.9902743125 	 1.0440000000 	 -128.3150000000 	 413.0965060506
2456739.6127507668 	 -1.3455610632 	  	 2.9368323251 	 1.0440000000 	 -127.5300000000 	 413.0923532237
2456739.6134683550 	 -1.3492020480 	  	 2.9690790299 	 1.0440000000 	 -126.7450000000 	 413.1196251432
2456739.6141859428 	 -1.3530102128 	  	 2.9569114055 	 1.0440000000 	 -125.9700000000 	 413.0180246054
2456739.6149035310 	 -1.3567721593 	  	 3.0056830813 	 1.0440000000 	 -125.2000000000 	 412.9825331854
2456739.6156211188 	 -1.3602414120 	  	 2.9744740105 	 1.0440000000 	 -124.4300000000 	 413.0169242121
2456739.6163271330 	 -1.3632025147 	  	 2.9257438892 	 1.0440000000 	 -123.6600000000 	 413.0044950451
2456739.6170447208 	 -1.3655163845 	  	 2.9866375981 	 1.0440000000 	 -122.9100000000 	 412.9871892077
2456739.6177623086 	 -1.3671262329 	  	 2.9793306835 	 1.0440000000 	 -122.1500000000 	 413.0482240754
2456739.6184683228 	 -1.3680337341 	  	 2.9906177646 	 1.0440000000 	 -121.3900000000 	 413.0534109670
2456739.6191859106 	 -1.3682640530 	  	 3.0015992449 	 1.0450000000 	 -120.6500000000 	 413.0213322600
2456739.6199034988 	 -1.3678460735 	  	 3.0160609305 	 1.0450000000 	 -119.9100000000 	 412.9495573528
2456739.6206210866 	 -1.3668290221 	  	 3.0314332105 	 1.0450000000 	 -119.1650000000 	 412.8932822928
2456739.6213271003 	 -1.3653274507 	  	 2.9983992378 	 1.0450000000 	 -118.4200000000 	 412.9750265052
2456739.6220446886 	 -1.3635728016 	  	 2.9011387705 	 1.0450000000 	 -117.6800000000 	 413.0077422861
2456739.6227622763 	 -1.3619232773 	  	 2.9193844582 	 1.0450000000 	 -116.9550000000 	 412.9077848333
2456739.6234682905 	 -1.3608078640 	  	 2.8888849198 	 1.0460000000 	 -116.2450000000 	 412.8799485611
2456739.6241858783 	 -1.3606203035 	  	 2.9878360932 	 1.0460000000 	 -115.5200000000 	 412.8683665780
2456739.6249034661 	 -1.3616120624 	  	 2.9556813614 	 1.0460000000 	 -114.8050000000 	 412.7978008954
2456739.6256210543 	 -1.3638427179 	  	 2.8990134103 	 1.0460000000 	 -114.1000000000 	 412.9132100617
2456739.6263386421 	 -1.3671971776 	  	 2.7627109143 	 1.0470000000 	 -113.4000000000 	 412.8548963348
2456739.6270562299 	 -1.3714445310 	  	 2.7737580942 	 1.0470000000 	 -112.7050000000 	 412.8456622924
2456739.6277738181 	 -1.3762920269 	  	 2.8960353842 	 1.0470000000 	 -112.0200000000 	 412.8954605811
2456739.6284914059 	 -1.3814229258 	  	 3.1127689155 	 1.0480000000 	 -111.3300000000 	 412.9972416440
2456739.6292089936 	 -1.3865438744 	  	 2.8482829508 	 1.0480000000 	 -110.6550000000 	 412.9083232501
2456739.6299150079 	 -1.3914648918 	  	 2.8718968619 	 1.0480000000 	 -109.9900000000 	 412.9562362245
2456739.6306325956 	 -1.3961882615 	  	 2.7643277123 	 1.0490000000 	 -109.3350000000 	 412.8612770483
2456739.6313501834 	 -1.4009493908 	  	 2.7407004408 	 1.0490000000 	 -108.6700000000 	 412.8037878756
2456739.6320561972 	 -1.4061507907 	  	 2.8763754910 	 1.0490000000 	 -108.0200000000 	 412.7998841445
2456739.6327737854 	 -1.4121869726 	  	 2.7504524112 	 1.0500000000 	 -107.3850000000 	 412.8534969675
2456739.6334913732 	 -1.4192255257 	  	 3.1119254964 	 1.0500000000 	 -106.7500000000 	 412.8917829563
2456739.6342089609 	 -1.4270495566 	  	 3.0636460601 	 1.0510000000 	 -106.1150000000 	 412.9308375056
2456739.6349149747 	 -1.4350548591 	  	 2.7856418714 	 1.0510000000 	 -105.4900000000 	 412.8362635114
2456739.6356325629 	 -1.4424339324 	  	 2.8482756885 	 1.0510000000 	 -104.8700000000 	 412.8437732192
2456739.6363501507 	 -1.4484872585 	  	 2.7580924113 	 1.0520000000 	 -104.2650000000 	 412.8369802479
2456739.6370561644 	 -1.4529339698 	  	 2.8874225722 	 1.0520000000 	 -103.6650000000 	 412.9341714649
2456739.6377737522 	 -1.4560739936 	  	 2.9126736787 	 1.0530000000 	 -103.0700000000 	 412.8174002654
2456739.6384913400 	 -1.4587137425 	  	 3.0046653213 	 1.0530000000 	 -102.5000000000 	 412.8150018901
2456739.6391973542 	 -1.4618876227 	  	 2.9785950435 	 1.0540000000 	 -101.9100000000 	 412.8313387744
2456739.6399149420 	 -1.4664948972 	  	 3.0321466714 	 1.0540000000 	 -101.3350000000 	 412.8965331045
2456739.6406325297 	 -1.4730125432 	  	 3.0265685221 	 1.0550000000 	 -100.7650000000 	 412.8020029364
2456739.6413501175 	 -1.4813838969 	  	 2.9306495384 	 1.0550000000 	 -100.2150000000 	 412.8687451398
2456739.6420677053 	 -1.4911012220 	  	 2.7129837569 	 1.0560000000 	 -99.6500000000 	 412.7457638061
2456739.6427852935 	 -1.5014136068 	  	 2.8648755558 	 1.0570000000 	 -99.1000000000 	 412.8204067972
2456739.6435144553 	 -1.5115583127 	  	 2.8747144706 	 1.0570000000 	 -98.5550000000 	 412.8638882681
2456739.6442204691 	 -1.5209360802 	  	 2.8804230773 	 1.0580000000 	 -98.0350000000 	 412.8176281456
2456739.6449380568 	 -1.5291948006 	  	 2.7877130338 	 1.0590000000 	 -97.5100000000 	 412.8821765463
2456739.6456556446 	 -1.5362452931 	  	 2.6762239031 	 1.0590000000 	 -96.9900000000 	 412.8214110732
2456739.6463616583 	 -1.5422329847 	  	 2.8226110578 	 1.0600000000 	 -96.4850000000 	 412.8935902618
2456739.6470792461 	 -1.5474815432 	  	 2.7342621635 	 1.0600000000 	 -95.9850000000 	 412.8285601253
2456739.6477968339 	 -1.5524091349 	  	 2.6823169360 	 1.0610000000 	 -95.4850000000 	 412.7370715197
2456739.6485028476 	 -1.5574168341 	  	 2.6803915090 	 1.0620000000 	 -95.0050000000 	 412.7746746608
2456739.6492204359 	 -1.5627643556 	  	 2.7324591688 	 1.0630000000 	 -94.5300000000 	 412.8704738939
2456739.6499380236 	 -1.5684782503 	  	 2.7204440490 	 1.0630000000 	 -94.0500000000 	 412.7979439765
2456739.6506556114 	 -1.5743379231 	  	 2.7922781500 	 1.0640000000 	 -93.5750000000 	 412.8368998624
2456739.6513616252 	 -1.5799592385 	  	 2.7896689468 	 1.0650000000 	 -93.1250000000 	 412.8216653503
2456739.6520792129 	 -1.5849483459 	  	 2.7611742219 	 1.0660000000 	 -92.6750000000 	 412.9141785383
2456739.6527968007 	 -1.5890497423 	  	 2.7211986637 	 1.0660000000 	 -92.2200000000 	 412.8347578361
2456739.6535028145 	 -1.5922182872 	  	 2.7389559318 	 1.0670000000 	 -91.7800000000 	 412.8018372102
2456739.6542204022 	 -1.5945883415 	  	 2.7598333970 	 1.0680000000 	 -91.3450000000 	 412.7761622033
2456739.6549379900 	 -1.5963742205 	  	 2.8273850343 	 1.0690000000 	 -90.9150000000 	 412.7908759310
2456739.6556555778 	 -1.5977709651 	  	 2.6933912447 	 1.0700000000 	 -90.4900000000 	 412.8213863434
2456739.6563731655 	 -1.5989025896 	  	 2.8080615386 	 1.0710000000 	 -90.0800000000 	 412.8458389018
2456739.6570907533 	 -1.5998188173 	  	 2.7590157345 	 1.0710000000 	 -89.6700000000 	 412.8365932067
2456739.6578083411 	 -1.6005220855 	  	 2.7575470220 	 1.0720000000 	 -89.2600000000 	 412.8432418498
2456739.6585259289 	 -1.6009994907 	  	 2.8428849333 	 1.0730000000 	 -88.8750000000 	 412.9025350374
2456739.6592435166 	 -1.6012553175 	  	 2.8386331482 	 1.0740000000 	 -88.4850000000 	 412.8578039140
2456739.6599495304 	 -1.6013305662 	  	 2.8358803999 	 1.0750000000 	 -88.1050000000 	 412.7711216824
2456739.6606671182 	 -1.6013063913 	  	 2.8525781864 	 1.0760000000 	 -87.7250000000 	 412.8343452164
2456739.6613847059 	 -1.6012780432 	  	 2.6855494016 	 1.0770000000 	 -87.3500000000 	 412.8181766706
2456739.6621022937 	 -1.6013041495 	  	 2.4730330218 	 1.0780000000 	 -87.0000000000 	 412.7772892782
2456739.6628083074 	 -1.6013461272 	  	 2.6185344342 	 1.0790000000 	 -86.6300000000 	 412.8175069120
2456739.6635258952 	 -1.6012322573 	  	 2.6157100100 	 1.0800000000 	 -86.2750000000 	 412.7467555916
2456739.6642434830 	 -1.6006712660 	  	 2.7010117399 	 1.0810000000 	 -85.9250000000 	 412.6739193990
2456739.6649494967 	 -1.5993271042 	  	 2.4880462446 	 1.0820000000 	 -85.5850000000 	 412.7589346282
2456739.6656670845 	 -1.5969288802 	  	 2.6538390515 	 1.0830000000 	 -85.2500000000 	 412.8565103422
2456739.6663846718 	 -1.5933633590 	  	 2.7348179818 	 1.0840000000 	 -84.9150000000 	 412.7294464361
2456739.6671022596 	 -1.5886968368 	  	 2.6987977312 	 1.0850000000 	 -84.5950000000 	 412.7012366206
2456739.6678082733 	 -1.5831189531 	  	 2.6521489908 	 1.0870000000 	 -84.2800000000 	 412.8648237037
2456739.6685258611 	 -1.5768526322 	  	 2.4710956660 	 1.0880000000 	 -83.9650000000 	 412.7993321067
2456739.6692434489 	 -1.5700853201 	  	 2.6867561988 	 1.0890000000 	 -83.6500000000 	 412.7972752529
2456739.6699610366 	 -1.5629478440 	  	 2.6023365704 	 1.0900000000 	 -83.3500000000 	 412.8260531415
2456739.6706786244 	 -1.5555256473 	  	 2.5956800812 	 1.0910000000 	 -83.0500000000 	 412.8182434380
2456739.6713962122 	 -1.5478734539 	  	 2.8650261757 	 1.0920000000 	 -82.7450000000 	 412.7069002603
2456739.6721137995 	 -1.5400309136 	  	 2.6337680962 	 1.0940000000 	 -82.4600000000 	 412.7959334813
